time,data
2019-09-04 19:28:00,狗 猫 孩子 学 无影 强哥 视频 咬伤 发病 狗叫   
2019-08-22 12:25:00,猪肉 全家 网页 链接 吃 死亡 转发  南丹县 广西 
2019-08-21 14:56:00,副县长 染上 艾滋病 全县 干部 女 教师 医院 落马 害 跑  贵州 
2019-08-20 20:03:00,边境 军人 火速 边境 军人 火速 抢劫 出击 抢劫 出击  云南 缅甸 中国 
2019-08-11 14:58:00,全省 暴雨 红色 风 灾区 人民 视频 愿 马太 王利奇 山东 湾区 
2019-08-09 21:23:00,网页 链接 超 没事 出门 出门 利奇 强台风 马来  
2019-07-30 13:36:00,情感 文库 山体 轿车 面包车 落石 事发 消防 公安 事故 人 人 汽车 人员 道路 交通管制 车辆 超话 发生 崩塌 砸 营救 导致 死亡 受伤 埋 疑似 请 提前 绕行 杨春林 东 紫阳县 三岔路口 
2019-07-23 10:56:00,妈 交 税 原本 税 取消 呵呵 卫生巾 印度 
2019-07-18 15:32:00,金牌 车主 精神病 免死 患有   
2019-07-18 08:29:00,车祸 肇事者 现场 视频 控制 拍 不让 上传 只能 说 死 肯定 不止  常州 
2019-07-11 11:22:00,女司机 神经病 事儿 事实 豪车 重大事故 司机 精神病 大盘 精神病 驾驶 据说 告诉 开 出 疑似 疑似 治 宝马  
2019-07-10 13:53:00,车主 人 女主 精神病 路线 女子 死亡 说法 希望 减刑 轻判 醉 驾 逃逸 醉 驾 致 死 米奇 谭 醉驾 河南 
2019-07-10 12:03:00,男人 老婆 回家 女性 机器人 真人 比例 孩子 女性 功能 功能 家务 洗衣服 垃圾 交代 端茶 精虫 脑 皇家 校长 吵架 去 买 疯 抢 打造 具备 收拾 煮饭 倒 会 偷懒 下班 会 迎接 帮 倒水 帮 提 带 走走 会 判断 保证 完 吹 爽 东西 日本 上市 
2019-07-09 12:30:00,暴雨 路段 水库 全力 视频 泄洪 祈祷 武功山 岩 刘永溪 萍乡 山口 
2019-07-08 19:51:00,孩子 手机 父母 手机 大视野 秒 视频 玩 加油 请勿 玩 别致 拍   加油站
2019-07-05 17:27:00,网易 会员 卸载 安装  云 
2019-07-05 12:04:00,实情 驾 尸体 人命 网页 链接 死 报道 加上 驾驶 宝马车 河南 
2019-07-05 09:23:00,警方 通报 国家 领导 干部 普通人 办法 撞 说 死 超过 宝马 官官相护  
2019-07-01 08:13:00,酒 受害者 视频 洗手   
2019-06-29 23:49:00,朋友圈 艾滋病 传染给 女 大学生 了名 艾滋  
2019-06-29 01:11:00,地震 泥石流 蛇 腰 直径 水 人 围观 单位 专家 专机 地震 博 视频 达 翻腾 引来 下令 不准 飞往 断定  宜宾 成都市委
2019-06-27 22:41:00,地震 泥石流 腰 直径 水 人 围观 单位 专家 专机 地震 暴发 达 翻腾 引来 下令 不准 飞往 断定 巨龙 洪  成都市委
2019-06-27 18:26:00,洋门格 隧道 视频 回 回来 爆炸 失火 请 转发 至尊 帝王 闽清 福州 
2019-06-27 12:39:00,传说 地震 巨蟒 发现  四川 
2019-06-26 20:33:00,警方 男子 歌舞厅 图 疑点 媒体 受害人 警方 图片 人 否认 受雇 捡 看 采访 不到 选择 希望 施暴  
2019-06-26 12:19:00,醉酒 女子 蓝色 轿车 感情 姑娘 事 爆料 博 视频 爬 奔驰 做出 举动 据说 受刺激 奉劝 愁 完 出丑  盱眙县 江苏 盱眙 淮安 
2019-06-20 13:10:00,孩子 手机 父母 人 人 手机 博 秒 视频 玩 加油 转发 挽救 做 请勿 玩 荟萃 拍 石家庄  加油站
2019-06-18 00:30:00,地震 视频 勉强  宜宾 
2019-06-14 11:27:00,轿车 货船 水 新闻 办公室 官方 博 消息 市区 公路局 通报 源城区 线 紫金 桥 车辆 人 原因 发生 垮塌 落水 砸坏 入 分 发生 垮塌 掉落 救起 搜救 垮塌 孔 大桥 广东省 广东 东江 河源市 人民政府
2019-06-12 13:16:00,新闻 女儿 家长 资格 信用 社会 信用 信用 时代 公平 钱 人儿 儿戏 痛心 高考 考 征信 录取 行 要害 欠 请 警醒 没 起诉 不想 征信   
2019-06-11 20:26:00,朋友 视频 列车 事故 网页 链接 拍 发生  昆明 西安 
2019-06-04 14:59:00,入室 女主人 性关系 报警 入室 女主人 性关系 报警 朋友 门 胆子 男 盗窃 强行 发生 盗窃 强行 发生 选择 拘留 家住 喝酒 回到 开着 喝了酒 进屋 发现 展开 韩女士 城市 
2019-06-04 14:38:00,病毒 谣言 传 谣言 医院 男女生 病毒 医生 电视新闻 商丘 关心 人 群发 害人 帮别人 网页 链接 吃 会 感染 死亡 称 分 感染 死亡 参与 抢救 隔离 播 吃 已有 感染 收到 请 转发 催熟 买 吃 看 转 不用 回复 等于 帮 夏邑 西瓜 宝山区 河南 砀山 华山医院 中央台
2019-05-31 16:23:00,市区 车祸 轿车 事故 消息 人 事 突发 发生 发生 自燃  南路 绍兴 浙江 中兴 
2019-05-30 10:38:00,地铁 手机 视频 秒 视频 偷 抓到 失主 摁 住 大喊 超话 拍   
2019-05-29 10:36:00,持刀 杀人 事件 砖块 亲爷 持刀 杀爷 五妈 人 事件 网页 链接 发生 亲 拍向 未遂 转向 砍 希望 帮忙 转发 谢谢 孙女 三原县 陕西省 南关 咸阳市 
2019-05-16 00:05:00,人 老百姓 政府 博 视频 执法 欺负  贵州 
2019-05-15 02:09:00,派出所 紋身 展  南京 
2019-05-10 17:36:00,医院 分院 男女生 病毒 医生 电视新闻 香蕉 香蕉 关心 人 群发 害人 香蕉 帮别人 感染 死亡 参与 抢救 隔离 播 吃 感染 收到 请 转发 催熟 买 吃 看 转 不用 回复 等于 帮 转发  南汇 新乡 获嘉县 中央台
2019-04-26 22:06:00,江油 冰雹 鸡蛋 视频 听到 喊  四川 
2019-04-22 10:58:00,车库 消防 灌水 车库 起火 没能 进得 去 灭火 毁   
2019-04-18 09:49:00,毒气 民桥 人 路 化学品 事故 人 公安 信阳 朋友 通知 通知 通知 泄露 发生 走 抓紧 通知 抱拳 抱拳 抱拳  河南 龟山 
2019-04-14 21:46:00,夫人 夫人 传统 国人 网页 链接 携 抵 访华 介绍 绝无 歧视 接受 会 卢森堡 泰尔 北京 
2019-04-11 10:09:00,医院 分院 男女生 病毒 医生 电视新闻 香蕉 香蕉 关心 人 害人 香蕉 帮别人 感染 死亡 参与 抢救 隔离 播 吃 感染 收到 催熟 买 吃 等于 帮  南汇 中央台
2019-04-01 20:50:00,大客车 司机 乘客 全车 人生 视频 听 劝阻 强行 倒车 无 天恩  
2019-03-29 17:37:00,实习生 招聘 寒山寺 和尚 苏州 
2019-03-28 15:30:00,用户 会员 专属 内容 特权 大 开通 享受 还能   
2019-03-18 19:19:00,人民 医院 患者 家属 持刀 医生 女特警 化装 成 女护士 间挥枪 家属 网页 链接 发生 挟持 送水 击毙  武汉 
2019-03-14 16:38:00,空难 新闻 坠机 现场 视频 坠机 现场 遗物 时光 视频 挖出 失忆 埃航 缅怀 埃塞俄比亚 
2019-03-14 14:07:00,人类 灾难 遇难者 大夫 视频 愿 远离 致哀 李青  
2019-03-14 13:23:00,飞机 过程 风水师 风水师 秒 视频 坠落 应 拍 王虎应 王德 刘铁卿 埃塞俄比亚 
2019-03-14 09:47:00,空难 飞机 秒 视频 发生 实录 拍 秦淮 埃塞俄比亚 
2019-03-13 15:40:00,心理 空难 视频 坐飞机 点儿 刀兄 视频 崩溃 模拟  埃塞俄比亚 
2019-03-12 16:26:00,心痛 打麻将 儿子 孩子 二楼 儿子 身体 质问 女子 锁 掉下去 绝望 提 老公  
2019-03-12 10:34:00,乘客 航空 飞机 時刻 視訊 飛行員 飛機 成林 视频 确认 墜毀 控制 權两木 後 埃塞俄比亞 
2019-03-05 22:07:00,地坛公园 器械 单杠 老者 头部 孩子 头部 孩子 视频 回旋 横向 跑 发生 相撞 死亡 玩 看好 温进冬 北京 
2019-03-02 19:13:00,人 心痛 事 小 女孩儿 爱人 视频 发 死在 璐 中山公园 大连市 辽宁省 
2019-02-11 19:05:00,爱心 基金 线索 酬金 小女孩 烟台 锦绣 花园 小区 人 小女孩 爸爸 手机号码 男人 大人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 手指 超话 帮忙 扩散 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 易烊千玺 今天上午 宁继春 芝罘区 
2019-02-11 10:05:00,线索 酬金 小女孩 锦绣 花园 小区 人 小女孩 爸爸 手机号码 男人 大人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 手指 帮转 帮忙 扩散 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 今天上午 宁继春  
2019-01-09 19:18:00,爆料 地铁 男子 骂人 铠甲 人用 锤子 头破血流 视频 小编 地铁 视频 嗑瓜子 听 劝阻 穿着 砸 想 说 请 爱护 张超 西安 
2019-01-07 19:46:00,体育馆 歌星 观众 朋友 胸毛 视频 演唱 喊 笑 拔  成都市 
2019-01-07 09:00:00,女子 学 奶奶 教车 丈夫 资阳 女子 丈夫 奶奶 媒体报道 女子 谎称 丈夫 车 夫妇 交通 肇事罪 警方 立案侦查 视频 女子 学 奶奶 教车 丈夫 开车 撞死 顶 包 教 开车 开车 懂 操作 撞上 站 致 身亡 称 开 涉嫌 开车 撞死 顶 包  四川 
2019-01-06 13:17:00,医院 孩子 瓜子 医院 入院 费用 视频 吃 送到 没 带够 延误 死 定 卡住 政和县 福建省 
2018-12-23 13:52:00,合成橡胶 鸡蛋 奶嘴 视频 该不该 去 投诉 不吃  哥哥 
2018-12-19 23:25:00,转基因 皇后区 商业街 爆炸事件 电视 视频 超话 发生 报道 叶琛 安雅 美国 
2018-12-03 20:30:00,人民 医院 男女生 病毒 医生 电视新闻 猪肉 乳源 猪肉 关心 人 群发 猪肉 帮别人 花园 分 感染 死亡 参与 抢救 隔离 播出 吃 已有 感染 收到 请 转发 买 吃 看 转 等于 帮 桂 山东 兰陵 常州 临沂 中央台
2018-11-27 17:34:00,事故 视频 来源 同学 同学 秒 视频 据说 拍 孔明灯 陈震 缅甸 柏川 
2018-11-27 11:19:00,人 人人 想象 盲目 結果 人 中心 燃 燈 燈 煙花 結果 悲劇 视频 支 爆炸 死傷 死 傷 超乎 自信 導致 放置 引發 孔明 緬甸 
2018-11-22 17:30:00,事故 人 小学 车祸 人 人 老人 肇事 司机 八家子 孩子 学前班 学生 网页 链接 死亡 发生 死亡 受伤 逃逸 捕获  建昌县 葫芦岛 辽宁省 
2018-11-22 08:17:00,女儿 人 女儿 爸爸 手机号码 男人 全家 知情者 请告 信息 兄弟姐妹 手指 孩子 好人 帮忙 转发 拐走 说出 看 抱 走 急 疯 感谢 留意 请 伸出 转转 会 帮忙 转发 曹艳 世茂 谢谢 东路 昆山市 
2018-11-20 20:19:00,冠县 中学生 同学 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 群里 终生 风景 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞 转发 转发 会 转发 转 感谢 转发 保定 安抚 谢谢 严肃处理 钱财 太平镇 
2018-11-15 18:55:00,桥 大客车 人 乘客 网页 链接 去 逃出来 死亡  沱 长江 重庆 
2018-11-08 14:37:00,现场 视频 视频 下葬 徐木乡 三原县 陕西省 咸阳市 
2018-10-22 17:17:00,地区 人员 方圆 地面 汽车 無法 秒 视频 出动 开 不明 相撞 奇怪 理解 拍 封锁 阿弥陀佛 甘南 中科院
2018-10-18 11:13:00,外国人 帐户 资料 代表 政府 后果 国本 国本 天子 级别 名字 贪官 级别 资格 历史 承诺 公布 说 负责 想 怕 动摇 怕 公布 包括 不垮 能行 接受 公布于世 华春莹 中国 瑞士 瑞士银行
2018-10-09 13:06:00,地铁 视频 掉下来 掉 巡视   
2018-09-18 06:30:00,网传 煤矿 黄金 老百姓 抢救性 内涵 秒 视频 挖 自发 捡取 交给 萌主 拍  南海 
2018-09-17 14:42:00,水库 视频 倒 吃 想 自杀  石浦 西门町 象山 宁波 
2018-09-16 14:55:00,大厦 玻璃 世界 爆米花 视频 吹下来 毁灭   
2018-09-16 14:37:00,视频 登陆 走  山竹 
2018-09-16 08:36:00,图片 宇航员 太空 飓风 月亮 视频 秒 视频 拍摄 拍 辟谣 佛罗伦萨 山竹 湖 
2018-09-15 23:10:00,世界 风 秒 视频 感受 斯飚 据说 拍  山竹 佛罗伦 台风 
2018-09-11 16:27:00,事儿 爸爸 视频 据说 张现 拐到 王庄 郑州 莎士比亚 福州 
2018-08-30 18:46:00,全城 急诊科 收治 车祸 家属 爱心 人士 姐妹 街 视频 搜索 急 寻 请 转发  上海 中医院
2018-08-29 21:44:00, 删除   
2018-08-28 15:12:00,建平 网页 链接 选手 喷水 挑衅 擂台 摔倒 踢翻 选手 赞转 杨 中国 日本 雅加达 
2018-08-27 15:20:00,煤矿 区 含金 矿脉 老百姓 现场 抢救性 这厮 视频 据传 露天 挖 赶到 拣拾 苏健 山西 舟 
2018-08-23 20:42:00,网传 杀人 碎尸案 公安 事 资讯 快报 律师 视频 求证 周开勇 咸阳 
2018-08-22 14:04:00,高速公路 标 项目部 农民工 人 事件 殴打 讨薪 致 死亡 发生 仁寿 四川 乐山 屏山 铁五局
2018-08-21 23:01:00,对话 农药 办法 盟主 视频 种植 喷 没 木耳  
2018-08-18 23:17:00,馒头 宝鸡 人民 宝鸡 城事 楼市 视频 吃  西安 
2018-08-18 21:51:00,商丘 暴雨 降雨 小时 商丘 交通 动手 叔叔 大雨 瞳忧 视频 瘫痪 解决 解决 警察 忧  河南省 商丘市 
2018-08-14 18:35:00,地壳 地质 重力 人类 视频 记录 视频 分 发生 推移 称呼 走 称呼 滑移 开眼 拍 东乌旗 锡盟 内蒙古 
2018-08-14 16:56:00,粮仓 着火 了下 表演 会  姑苏 
2018-08-08 20:12:00,男女 猪 病毒 猪场 猪 人数 人 医生 电视新闻 猪肉 家禽 猪肉 猪肉 病毒 关心 人 群友 家禽 分 感染 死亡 埋葬 死亡 参与 抢救 隔离 播 吃 感染 收到 请 转发 吃 朱 石家庄 正定县 河村 新城镇 河北 沙河 
2018-08-06 12:07:00,病 社会 病 生病 医院 病 社会 病 同名 文章 病 社会 病 头条 分享 住 进 感受 写 来自 博客  
2018-08-06 09:32:00,地震 人类 视频 记录 伤口 网页 链接 点分 地震 人类 视频 记录 地壳 药业 秒 视频 开眼 伤 修复 发生 推移 伤 拍 迪熊氏 东乌旗 迪 锡盟 内蒙 内蒙古 
2018-08-05 13:50:00,热点 悲剧 现场 冷漠 围观 鲨鱼 游客 游人 手机 摄影 网页 链接 超话 拍摄 吞食 举起 无 援手 吞没  大东海 三亚 
2018-08-04 21:39:00,买鞋 对方 丈夫 社会 视频 逛街 看中 给杀 出门 惹事 龚琦玲 哈尔滨 
2018-08-04 17:07:00,肝病 医院 病 社会 病 住 进 感受   
2018-08-03 20:32:00,地壳 人类 视频 记录 光明 创客 秒 视频 分 发生 推移 开眼 拍 东乌旗 锡盟 内蒙古 
2018-08-02 08:36:00,全家 当事人 电话 儿子 蒲场 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 美景 跪谢 帮转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 幼儿园 刘波 谢谢 今天上午 中山 东路 贵州 
2018-08-01 17:09:00,全家 电话 儿子 百草园 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 网页 链接 帮忙 转 跪谢 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 刘波 谢谢 今天上午 厦门 
2018-08-01 13:39:00,全家 电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 跪谢 了快 转 拐走 说出 看 抱 走 急 疯 感谢 留意 展开 幼儿园 刘波 今天上午 乌海 
2018-08-01 10:34:00,全家 电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 跪谢 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 双辽 今天上午 刘波 王奔镇 幼儿园  
2018-07-31 20:23:00,电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 转发 确认 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 幼儿园 刘波 谢谢 今天上午  
2018-07-31 19:25:00,全家 电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 广场 转发 跪谢 转发 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 幼儿园 刘波 谢谢 今天上午 郑州 福都 
2018-07-31 09:33:00,小时 车祸 人 女司机 油门 刹车 驾校 教 右脚 法则 脚后跟 刹车踏板 刹车 脚 脚尖 错 错误 雪球 小时 车祸 人 女司机 油门 刹车 驾校 教 右脚 法则 死伤 据说 死 踩 放在 摆正 拐 加油 养成 犯 踩 致命 分享 死伤 据说 死 踩  杭州 
2018-07-31 08:19:00,全家 电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 村镇 跪谢 了快 转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 幼儿园 刘波 谢谢 今天上午 廊坊 
2018-07-28 22:51:00,要点 脸 数据 荷重 大风 部队 医院 家属 家人 持枪 拖车 人 贪官 子女 家人 遭报应 垮塌 死伤 死 躺 计算 上架 塌 扯 派 守 不让 见 抢死 说  桐庐 廊桥 杭州 
2018-07-28 21:45:00,暴 暴雨 舜间 红火 视频 跑 拍摄 突降  宜昌 
2018-07-26 18:44:00,朋友 园 博园 感觉 时间 花园 视频 带来   
2018-07-26 10:35:00,传说 水鬼 媒体 视频 透明  西安 
2018-07-20 12:53:00,天热 手机 二维码 人 时 手机 加油 扫 爆炸 蹦 死 愿 开车 加油 加油 切记 切记  濮阳 加油站
2018-07-19 18:40:00,天热 手机 二维码 人 时 手机 网页 链接 请 加油 扫 爆炸 蹦 死 愿 开车 加油 加油  濮阳 加油站
2018-07-19 07:45:00,副县长 双规 检察机关 艾滋病 部门 女性 名单 人 医院 干部 教师 女 干部 干部 情妇 干部 情妇 干部 情妇 干部 教师 人 关系 县城 省城 艾滋病 接受 遭 查出 患有 控 体检 不止 去 体检 去 体检 去 体检 去 体检 搞 昌明 老公 杨 京城 中国 黔东南苗族侗族自治州 三穗县 
2018-07-17 23:19:00,暴雨 开了个 洞 蜂 秒 视频 搞笑 拍  成都 
2018-07-17 07:38:00,媒体 视频 翻船 透明 普吉岛 西安 
2018-07-15 22:20:00,吊缆 禅心 视频 着火 博 张家界  
2018-07-14 10:54:00,体育馆 狗 孩子 跑步 时 狗 狗 经历 耳机 后腿 白点 狗 动说 狗 主 动武 报警 咬伤 使 想起 碰到 遛狗 跑道 追 戴 扑到 没 流血 说 了吓 警察 说 没法   
2018-07-11 23:42:00,机拍 暴雨 灾难 大片 生气 视频 惹 赖 老天爷 成都 
2018-07-11 21:15:00,营 孩子 外地 冰棍 人 孩子 孩子 人 孩子 视频 批发 冷冻 发现 得救 偷 挨打 提醒 看好 路过 请 转发 愛 解释 塞进 北关 建昌 
2018-07-08 17:20:00,沉船 现场 游船 游船 视频 翻船 倾覆 松 田林 泰国 
2018-07-06 22:56:00,网络 船舱 哭声 心思 视频 网 网 来场 观察者 网 环球时报 饼干 姐 婆婆 沉船 现场 游客 雪 街 视频 发达 干 喜欢 沉 发 直击 翻船 拍 寻人 普吉岛 泰国 江宁 共青团中央
2018-07-06 18:15:00,证实 事件 灾祸 心痛 翻船 翻船 普吉岛 印尼 
2018-07-06 11:07:00,游船 现场 人安 手绘 视频 翻船 愿 失踪 好玩  泰国 
2018-07-01 16:35:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 群里 终生 打死 出 参与 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞 转发 转发 会 转发 转 感谢 转发 安抚 严肃处理 钱财 乜 谢谢 四中 徐州 云龙区 
2018-06-30 16:10:00,男女生 病毒 医生 电视新闻 乳源 关心 人 群发 暴雨 帮别人 分 感染 死亡 参与 抢救 隔离 播 吃 已有 感染 收到 请 转发 买 吃 看 转 等于 帮  滨江路 广西 西安市 汉中 西瓜 贵港 中央台 中心医院
2018-06-28 23:36:00,双胞胎 看点 发生 溺水  丽水 缙云 
2018-06-27 13:25:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 群里 小心 孩子 终生 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞 转发 转发 会 转发 转 转发 学 感谢 转发 安抚 严肃处理 钱财 乜 灵溪镇 谢谢 松桃 四中 太平镇 温州 
2018-06-27 13:14:00,骑手 美团 小哥 车带 耳机 耳机线 晚报 报 网 视频 开封 骑 相撞 割 警示 开封 开封 拍 宋 曹门 汴梁 大河 美团
2018-06-26 14:26:00,事 货车 车载 天然气 店 镇 县城 方向 公路 交通事故 货车 天然气 货车 天然气 消防大队 消防车 消防官兵 相撞 泄漏 致 死伤 闹 发生 挂 相撞 致使 死 满载 受损 泄漏 接警 宝丰县 平顶山 
2018-06-26 13:54:00,贤路 小哥 所带 耳机 骑车 耳机 交通规则 网页 链接 外卖 送 外卖 逆行 相撞 导致 割 带 外卖 遵守 绳 济南 美团
2018-06-26 07:22:00,车祸 耳机线 喉咙 小哥 骑车 耳机 网页 链接 割断 愿 外卖 没事 戴 石家庄  
2018-06-25 11:36:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 群里 终生 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞 转发 转发 会 转发 转 感谢 转发 安抚 严肃处理 钱财 乜 谢谢 四中 乐山 太平镇 
2018-06-23 13:23:00,母亲 意欲 奶粉 画面 理智 网页 链接 据说 过关 愤怒 扣押 购买 销毁 看 举动  罗湖口岸 海关 深圳 
2018-06-23 08:46:00, 想 删除 删 不了   
2018-06-21 19:21:00,地区 人员 方圆 地面 汽车 霸气 秒 视频 发生 出动 走 润 拍 封锁 甘南 中科院
2018-06-21 19:09:00,人士 力度 狗肉 妖孽 公子 秒 视频 看 拍 爱狗 玉林  
2018-06-21 04:08:00,公交车 人 图 起火 爆炸 遇难  厦门 
2018-06-20 12:48:00,大厂 小区 男子 賭球 結果 結果 賭球 博彩 水深 网页 链接 发生 輸 賭 贏 賠 不堪 远离 今天上午 德國 南京 开賽 巴西队
2018-06-13 21:50:00,密码 密码 泄漏 改改 和密保  
2018-06-13 21:09:00,网 密码 官方 证实 个人信息 扩散 爆 泄露 没 改 吃亏   
2018-06-11 07:43:00,电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 好人 龙畔 家园 事 街 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 重谢 帮忙 转发 发生 今天上午 谢谢 刘俊君 幼儿园 济南 朝山 
2018-06-07 09:38:00,头条 文章 准考证 发表 捡 高考 刘明婷  
2018-06-06 18:21:00,准考证 考点 朋友 号码 群发 孩子 孩子 朋友 捡 高考 请 转发 帮 肯定 扩散 扩散 耽误 高考 转发 刘明婷 北京 
2018-06-06 12:52:00,准考证 女孩 姑娘 考生 高考 丢 请 刘明婷 雁塔区 西安 
2018-06-05 19:46:00,爆料 人 朋友 准考证 希望 捡 希望 顶 江西人 拱墅区 杭州 
2018-05-25 12:06:00,地铁 号线 林场 地铁 网页 链接 站炸  南京 
2018-05-24 22:59:00,人民 医院 农民工 病毒 医生 电视新闻 甜瓜 石门 甜瓜 人 关心 人 群发 雨水 甜瓜 帮别人 分 感染 死亡 参与 抢救 死亡 播 吃 感染 收到 请 转发 买 吃 看 转 等于 帮  南 邢台市 中央台
